Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
776.667,0.960779,0.0392205,3110.9,14969.4,384457714,10,2,999995,14542422
776.833,0.960792,0.0392073,3109.85,14965.7,384462780,12,2,999994,14537123
777,0.960807,0.0391921,3108.64,14960.5,384468897,12,2,999994,14531052
777.168,0.96082,0.0391796,3107.66,14957.7,384474023,8,2,999996,14526065
777.333,0.960834,0.0391661,3106.58,14954.1,384479420,12,3,999994,14520628
777.5,0.960844,0.0391553,3105.72,14950.9,384483752,12,2,999994,14516315
777.667,0.960857,0.0391434,3104.78,14947.5,384488588,8,1,999996,14511553
777.833,0.960872,0.039128,3103.56,14942.8,384494738,12,1,999994,14505401
778,0.960885,0.0391143,3102.47,14938.7,384499804,14,4,999993,14499900
778.167,0.9609,0.0390998,3101.32,14935.6,384505899,12,2,999994,14494126
778.333,0.96092,0.0390801,3099.76,14930,384513811,14,3,999993,14486237
778.502,0.960934,0.0390656,3098.61,14925.2,384519562,6,2,999997,14480440
778.668,0.960949,0.0390504,3097.41,14920.4,384525721,12,2,999994,14474364
778.834,0.960965,0.0390352,3096.2,14914.5,384531835,14,2,999993,14468260
779,0.960979,0.0390204,3095.02,14909.7,384537688,8,2,999996,14462335
779.167,0.960995,0.0390046,3093.77,14905.1,384544112,8,2,999996,14456019
779.333,0.96101,0.0389898,3092.6,14901.8,384549788,8,1,999996,14450086
779.5,0.961025,0.0389755,3091.46,14897.4,384555795,8,0,999996,14444355
779.667,0.961036,0.0389641,3090.56,14894.7,384560308,12,2,999994,14439807
779.834,0.961051,0.0389487,3089.34,14889.9,384566491,14,1,999993,14433650
780,0.961063,0.0389361,3088.34,14883.9,384571389,10,2,999995,14428610
780.167,0.961078,0.0389214,3087.17,14879.9,384577080,20,5,999990,14422717
780.337,0.961093,0.0389066,3086,14875.7,384583279,8,2,999996,14416800
780.5,0.961106,0.0388934,3084.95,14871.7,384588460,12,1,999994,14411539
780.668,0.961121,0.0388793,3083.83,14867.6,384594282,4,0,999998,14405870
780.834,0.961137,0.0388626,3082.5,14863.8,384600844,14,2,999993,14399183
781,0.961149,0.0388509,3081.58,14860.2,384605550,10,2,999995,14394509
781.167,0.961165,0.0388351,3080.33,14856.6,384611816,18,1,999991,14388199
781.334,0.961178,0.038822,3079.29,14852.9,384617011,10,2,999995,14382961
781.501,0.961191,0.038809,3078.25,14850.4,384622360,14,2,999993,14377739
781.667,0.961204,0.0387954,3077.18,14847.1,384627736,6,2,999997,14372302
781.833,0.961222,0.0387774,3075.75,14839,384634923,12,1,999994,14365093
782.001,0.961236,0.0387643,3074.71,14834.9,384640255,10,1,999995,14359870
782.167,0.96125,0.0387501,3073.59,14831.1,384645943,12,1,999994,14354192
782.333,0.961263,0.0387368,3072.53,14827.4,384651105,6,2,999997,14348869
782.5,0.961276,0.0387234,3071.47,14824.3,384656585,22,3,999989,14343504
782.668,0.961288,0.0387123,3070.59,14821.5,384661045,8,2,999996,14339066
782.833,0.961299,0.0387014,3069.72,14818.8,384665429,14,1,999993,14334683
783,0.961314,0.0386859,3068.49,14813.6,384671468,8,2,999996,14328473
783.167,0.961327,0.0386724,3067.42,14810.5,384676978,14,2,999993,14323106
783.335,0.961344,0.0386556,3066.09,14805.7,384683704,10,2,999995,14316387
783.5,0.961356,0.0386435,3065.13,14802,384688559,10,2,999995,14311531
783.667,0.961368,0.0386319,3064.21,14800,384693215,8,2,999996,14306891
783.833,0.961382,0.0386179,3063.1,14794.8,384698858,6,0,999997,14301293
784.005,0.961393,0.0386064,3062.18,14790.6,384703329,4,2,999998,14296660
784.168,0.961408,0.0385916,3061.02,14785.8,384709373,10,1,999995,14290771
784.335,0.961422,0.0385778,3059.92,14781.7,384714841,8,2,999996,14285221
784.503,0.961435,0.0385646,3058.87,14777.5,384720197,6,1,999997,14279953
784.667,0.961453,0.0385473,3057.5,14769.2,384727089,6,1,999997,14273032
784.834,0.961465,0.0385354,3056.55,14766,384731896,8,0,999996,14268254
785,0.961482,0.0385175,3055.13,14759.6,384738837,14,3,999993,14261102
785.167,0.961497,0.038503,3053.98,14754.1,384744764,8,2,999996,14255283
785.334,0.96151,0.0384897,3052.93,14749.4,384750010,6,2,999997,14249961
785.5,0.961521,0.0384793,3052.1,14747.7,384754282,12,1,999994,14245811
785.669,0.961535,0.0384643,3050.91,14743.2,384760158,8,2,999996,14239809
785.833,0.961549,0.0384512,3049.88,14740.4,384765556,14,1,999993,14234589
786,0.96156,0.0384404,3049.02,14738.1,384769907,12,0,999994,14230241
786.167,0.961573,0.0384266,3047.92,14734.7,384775316,12,2,999994,14224717
786.333,0.961587,0.0384133,3046.87,14730.8,384780732,16,1,999992,14219405
786.5,0.961599,0.0384009,3045.89,14726.3,384785627,10,2,999995,14214450
786.667,0.961612,0.0383881,3044.87,14721.3,384790791,16,2,999992,14209311
786.834,0.961624,0.0383761,3043.92,14718.5,384795630,6,0,999997,14204521
787,0.961637,0.0383626,3042.85,14713,384801005,12,1,999994,14199132
787.169,0.96165,0.0383496,3041.82,14709.5,384806169,12,2,999994,14193939
787.335,0.961661,0.0383388,3040.96,14707.1,384810447,10,2,999995,14189613
787.5,0.961672,0.0383282,3040.12,14704.6,384814699,12,2,999994,14185363
787.667,0.961687,0.0383131,3038.92,14700.5,384820787,18,2,999991,14179314
787.833,0.9617,0.0382997,3037.86,14696.2,384826123,14,2,999993,14173954
788.001,0.961714,0.0382862,3036.79,14691.3,384831593,10,0,999995,14168556
788.167,0.96173,0.0382692,3035.44,14686.5,384838250,18,4,999991,14161765
788.333,0.961747,0.0382523,3034.1,14682.4,384845079,14,2,999993,14155004
788.502,0.961761,0.0382386,3033.01,14678.9,384850622,8,2,999996,14149496
788.667,0.961773,0.0382264,3032.05,14675.6,384855421,6,2,999997,14144622
788.833,0.961785,0.0382142,3031.08,14671.5,384860270,10,2,999995,14139742
789,0.9618,0.0382001,3029.96,14668.2,384865946,18,1,999991,14134095
789.167,0.961815,0.038185,3028.76,14665.1,384872028,22,3,999989,14128073
789.334,0.961828,0.038172,3027.73,14661,384877292,8,0,999996,14122858
789.5,0.961841,0.0381582,3026.64,14657.3,384882664,18,1,999991,14117336
789.667,0.961856,0.0381433,3025.46,14652.2,384888653,14,2,999993,14111390
789.834,0.96187,0.0381292,3024.34,14647.1,384894303,12,2,999994,14105728
790,0.961884,0.0381159,3023.28,14644.4,384899626,6,2,999997,14100386
790.167,0.961899,0.038101,3022.1,14639.7,384905713,14,1,999993,14094433
790.335,0.961912,0.0380885,3021.1,14635.4,384910731,4,0,999998,14089421
790.5,0.961927,0.0380731,3019.89,14631.2,384916785,10,3,999995,14083278
790.668,0.961943,0.0380569,3018.6,14625,384923227,8,2,999996,14076794
790.836,0.961952,0.0380474,3017.85,14622.9,384927114,6,2,999997,14072998
791,0.961967,0.0380329,3016.7,14620.4,384932879,10,2,999995,14067206
791.167,0.961976,0.0380235,3015.95,14617.6,384936610,12,2,999994,14063419
791.334,0.961992,0.038008,3014.73,14612.8,384942796,8,2,999996,14057245
791.501,0.962007,0.0379925,3013.5,14607.2,384949073,8,2,999996,14051037
791.667,0.96202,0.0379798,3012.49,14603.3,384954189,8,0,999996,14045961
